,stream,year,date,doy,fishnum,pm,month,day,mag,old.id,id.1,stream_month_year,otorad,TL,FL,wht,totP,totN,PO4,NO3,afdm,chloro,drift.biomass,hess.biomass,hess.den.sep,shann.sep,drift.den.sep,drift.den.jul,hess.den.jul,shann.jul,oni,pre.oni,gr7d,standardized_by_doy,gr7d_standardized_by_fl,gr14d,gr21d,gr28d,gr50d,gr75d,gr100d,gr125d,otocapt,daily_max,daily_max_100day,daily_max_125day,daily_max_14day,daily_max_21day,daily_max_28day,daily_max_50day,daily_max_75day,daily_max_7day,daily_mean,daily_mean_100day,daily_mean_125day,daily_mean_14day,daily_mean_21day,daily_mean_28day,daily_mean_50day,daily_mean_75day,daily_mean_7day,depth_7day_average,CPUE
31,BVA,2006,9/3/2006,246,C2,No,9,3,NA,BVA_C2,BVA.2006.9.C2,BVA_9_2006,492.57,71,66,3.39,26.75553848,237.8736342,5.087884921,1.095431533,0.024365918,1045.785056,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.1,0.336792742,0.227380121,0.00510292,0.279417659,0.263006018,0.261585065,NA,NA,NA,NA,492.57,NA,NA,NA,NA,14.34485714,NA,18.95933333,14.2862,NA,NA,NA,NA,NA,11.81152083,NA,14.77678431,11.52335417,NA,NA,2.77
32,BVA,2006,9/3/2006,246,C9,No,9,3,NA,BVA_C9,BVA.2006.9.C9,BVA_9_2006,601.83,80,74,4.84,26.75553848,237.8736342,5.087884921,1.095431533,0.024365918,1045.785056,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.1,0.299275875,0.269173039,0.004044269,0.281321205,0.265467005,0.266551924,NA,NA,NA,NA,601.83,NA,NA,NA,NA,14.34485714,NA,18.95933333,14.2862,NA,NA,NA,NA,NA,11.81152083,NA,14.77678431,11.52335417,NA,NA,2.77
33,BVA,2006,9/3/2006,246,C8,No,9,3,NA,BVA_C8,BVA.2006.9.C8,BVA_9_2006,554.4,72,66,4.11,26.75553848,237.8736342,5.087884921,1.095431533,0.024365918,1045.785056,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.1,0.384894418,0.311917747,0.005831734,0.345513894,0.3398611,0.359011981,NA,NA,NA,NA,554.4,NA,NA,NA,NA,14.34485714,NA,18.95933333,14.2862,NA,NA,NA,NA,NA,11.81152083,NA,14.77678431,11.52335417,NA,NA,2.77
34,BVA,2006,9/3/2006,246,C1,No,9,3,NA,BVA_C1,BVA.2006.9.C1,BVA_9_2006,486.52,80,73,4.7,26.75553848,237.8736342,5.087884921,1.095431533,0.024365918,1045.785056,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.1,0.675896434,0.552502177,0.009258855,0.613335749,0.558064063,0.516542025,NA,NA,NA,NA,486.52,NA,NA,NA,NA,14.34485714,NA,18.95933333,14.2862,NA,NA,NA,NA,NA,11.81152083,NA,14.77678431,11.52335417,NA,NA,2.77
35,BVA,2006,9/3/2006,246,C7,No,9,3,NA,BVA_C7,BVA.2006.9.C7,BVA_9_2006,534.94,74,69,4.15,26.75553848,237.8736342,5.087884921,1.095431533,0.024365918,1045.785056,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.1,0.389605072,0.275990734,0.00564645,0.327415079,0.304089977,0.304481453,NA,NA,NA,NA,534.94,NA,NA,NA,NA,14.34485714,NA,18.95933333,14.2862,NA,NA,NA,NA,NA,11.81152083,NA,14.77678431,11.52335417,NA,NA,2.77
36,BVA,2006,7/22/2006,203,C3,No,7,22,NA,BVA_C3_7_06,BVA.2006.7.C3,BVA_7_2006,474.93,72,66,3.16,65.01453022,204.63958,7.362842733,0.809982391,0.032496085,1176.935888,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.461995623,NA,0.006999934,0.486826464,0.504117582,0.508382681,NA,NA,NA,NA,474.93,NA,NA,NA,NA,NA,NA,15.3712,NA,NA,NA,NA,NA,NA,NA,NA,11.81552778,NA,NA,NA,2.77
37,BVA,2006,7/22/2006,203,C1,No,7,22,NA,BVA_C1_7_06,BVA.2006.7.C1,BVA_7_2006,694.63,113,104,1.68,65.01453022,204.63958,7.362842733,0.809982391,0.032496085,1176.935888,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.704552366,NA,0.006774542,0.594525042,0.525300392,0.54099853,NA,NA,NA,NA,694.63,NA,NA,NA,NA,NA,NA,15.3712,NA,NA,NA,NA,NA,NA,NA,NA,11.81552778,NA,NA,NA,2.77
38,BVA,2006,7/22/2006,203,C5,No,7,22,NA,BVA_C5_7_06,BVA.2006.7.C5,BVA_7_2006,423.74,64,59,2.35,65.01453022,204.63958,7.362842733,0.809982391,0.032496085,1176.935888,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.419406365,NA,0.007108582,0.443552347,0.45286791,0.442538117,NA,NA,NA,NA,423.74,NA,NA,NA,NA,NA,NA,15.3712,NA,NA,NA,NA,NA,NA,NA,NA,11.81552778,NA,NA,NA,2.77
39,BVA,2006,7/22/2006,203,C6,No,7,22,NA,BVA_C6_7_06,BVA.2006.7.C6,BVA_7_2006,410.48,63,57,2.19,65.01453022,204.63958,7.362842733,0.809982391,0.032496085,1176.935888,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.381823216,NA,0.006698653,0.420216974,0.462919101,0.448652631,NA,NA,NA,NA,410.48,NA,NA,NA,NA,NA,NA,15.3712,NA,NA,NA,NA,NA,NA,NA,NA,11.81552778,NA,NA,NA,2.77
40,BVA,2006,7/22/2006,203,C10,No,7,22,NA,BVA_C10_7_06,BVA.2006.7.C10,BVA_7_2006,343.3,61,58,1.29,65.01453022,204.63958,7.362842733,0.809982391,0.032496085,1176.935888,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.564951946,NA,0.009740551,0.537425362,0.51666111,0.535414154,NA,NA,NA,NA,343.3,NA,NA,NA,NA,NA,NA,15.3712,NA,NA,NA,NA,NA,NA,NA,NA,11.81552778,NA,NA,NA,2.77
41,BVA,2006,9/3/2006,246,C3,No,9,3,NA,BVA_C3,BVA.2006.9.C3,BVA_9_2006,508.59,67,62,2.98,26.75553848,237.8736342,5.087884921,1.095431533,0.024365918,1045.785056,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.1,0.346282584,0.281153516,0.005585203,0.318584239,0.31324206,0.325728977,NA,NA,NA,NA,508.59,NA,NA,NA,NA,14.34485714,NA,18.95933333,14.2862,NA,NA,NA,NA,NA,11.81152083,NA,14.77678431,11.52335417,NA,NA,2.77
42,BVA,2006,9/3/2006,246,C4,No,9,3,NA,BVA_C4,BVA.2006.9.C4,BVA_9_2006,464.54,63,57,1.95,26.75553848,237.8736342,5.087884921,1.095431533,0.024365918,1045.785056,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.1,0.319594692,0.23232153,0.005606924,0.275883745,0.270260637,0.27151993,NA,NA,NA,NA,464.54,NA,NA,NA,NA,14.34485714,NA,18.95933333,14.2862,NA,NA,NA,NA,NA,11.81152083,NA,14.77678431,11.52335417,NA,NA,2.77
43,BVA,2006,7/22/2006,203,C7,No,7,22,NA,BVA_C7_7_06,BVA.2006.7.C7,BVA_7_2006,366.87,56,52,1.56,65.01453022,204.63958,7.362842733,0.809982391,0.032496085,1176.935888,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.350024277,NA,0.006731236,0.353680084,0.352760836,0.369068926,NA,NA,NA,NA,366.87,NA,NA,NA,NA,NA,NA,15.3712,NA,NA,NA,NA,NA,NA,NA,NA,11.81552778,NA,NA,NA,2.77
44,BVA,2006,9/3/2006,246,C6,No,9,3,NA,BVA_C6,BVA.2006.9.C6,BVA_9_2006,492.76,71,65,3.57,26.75553848,237.8736342,5.087884921,1.095431533,0.024365918,1045.785056,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.1,0.235223569,0.182646827,0.003618824,0.206417472,0.216409527,0.229493127,NA,NA,NA,NA,492.76,NA,NA,NA,NA,14.34485714,NA,18.95933333,14.2862,NA,NA,NA,NA,NA,11.81152083,NA,14.77678431,11.52335417,NA,NA,2.77
45,BVA,2006,7/22/2006,203,C9,No,7,22,NA,BVA_C9_7_06,BVA.2006.7.C9,BVA_7_2006,352.63,57,54,1.68,65.01453022,204.63958,7.362842733,0.809982391,0.032496085,1176.935888,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.421913507,NA,0.007813213,0.404304304,0.394408203,0.37273911,NA,NA,NA,NA,352.63,NA,NA,NA,NA,NA,NA,15.3712,NA,NA,NA,NA,NA,NA,NA,NA,11.81552778,NA,NA,NA,2.77
46,BVA,2006,9/3/2006,246,C10,No,9,3,NA,BVA_C10,BVA.2006.9.C10,BVA_9_2006,506.6,69,64,2.86,26.75553848,237.8736342,5.087884921,1.095431533,0.024365918,1045.785056,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.1,0.294167554,0.286225187,0.004596368,0.287530336,0.28254636,0.289260466,NA,NA,NA,NA,506.6,NA,NA,NA,NA,14.34485714,NA,18.95933333,14.2862,NA,NA,NA,NA,NA,11.81152083,NA,14.77678431,11.52335417,NA,NA,2.77
47,BVA,2006,9/3/2006,246,C5,No,9,3,NA,BVA_C5,BVA.2006.9.C5,BVA_9_2006,533.07,84,76,5.73,26.75553848,237.8736342,5.087884921,1.095431533,0.024365918,1045.785056,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.1,0.258252083,0.21971374,0.003398054,0.236155706,0.248935036,0.269794442,NA,NA,NA,NA,533.07,NA,NA,NA,NA,14.34485714,NA,18.95933333,14.2862,NA,NA,NA,NA,NA,11.81152083,NA,14.77678431,11.52335417,NA,NA,2.77
48,BVA,2006,7/22/2006,203,C4,No,7,22,NA,BVA_C4_7_06,BVA.2006.7.C4,BVA_7_2006,374.48,60,55,2.14,65.01453022,204.63958,7.362842733,0.809982391,0.032496085,1176.935888,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.48921899,NA,0.008894891,0.476866245,0.457467144,0.431562947,NA,NA,NA,NA,374.48,NA,NA,NA,NA,NA,NA,15.3712,NA,NA,NA,NA,NA,NA,NA,NA,11.81552778,NA,NA,NA,2.77
49,BVA,2006,7/22/2006,203,C8,No,7,22,NA,BVA_C8_7_06,BVA.2006.7.C8,BVA_7_2006,385.28,56,52,1.64,65.01453022,204.63958,7.362842733,0.809982391,0.032496085,1176.935888,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.558339772,NA,0.010737303,0.474664478,0.46336008,0.430406947,0.45787392,NA,NA,NA,385.28,NA,NA,NA,NA,NA,NA,15.3712,NA,NA,NA,NA,NA,NA,NA,NA,11.81552778,NA,NA,NA,2.77
128,BVA,2016,9/1/2016,245,C4,No,9,1,20x,2016_BVA_C4_20x,BVA.2016.9.C4,BVA_9_2016,565.66,73,68,3.42,45.1,710,15.1,4.9,0.022353705,834.8103079,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,-0.3,0.27507165,0.315707463,0.004045171,0.329392366,0.357957327,0.366743246,0.419976328,0.429463872,NA,NA,565.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911442714,2.92
129,BVA,2016,9/1/2016,245,C2,No,9,1,20x,2016_BVA_C2_20x,BVA.2016.9.C2,BVA_9_2016,537.54,78,72,4.04,45.1,710,15.1,4.9,0.022353705,834.8103079,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,-0.3,0.35856839,0.360620193,0.004980117,0.353615955,0.340294926,0.350251903,0.378415636,NA,NA,NA,537.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911442714,2.92
130,BVA,2016,9/1/2016,245,C1,No,9,1,20x,2016_BVA_C1_20x,BVA.2016.9.C1,BVA_9_2016,509.84,78,72,4.09,45.1,710,15.1,4.9,0.022353705,834.8103079,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,-0.3,0.238124049,0.252256377,0.003307278,0.237039208,0.222464872,0.2411255,0.284447058,0.309627532,NA,NA,509.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911442714,2.92
131,BVA,2016,9/1/2016,245,C3,No,9,1,20x,2016_BVA_C3_20x,BVA.2016.9.C3,BVA_9_2016,511.2,82,75,4.38,45.1,710,15.1,4.9,0.022353705,834.8103079,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,-0.3,0.30014577,0.307659296,0.004001944,0.328879125,0.355153864,0.365335669,0.397810848,0.377103611,NA,NA,511.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911442714,2.92
132,BVA,2016,9/1/2016,245,C9,No,9,1,20x,2016_BVA_C9_20x,BVA.2016.9.C9,BVA_9_2016,517.47,76,70,4.25,45.1,710,15.1,4.9,0.022353705,834.8103079,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,-0.3,0.249862539,0.304747783,0.003569465,0.279409781,0.293081159,0.31632649,0.365892267,0.379478637,NA,NA,517.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911442714,2.92
133,BVA,2016,9/1/2016,245,C7,No,9,1,20x,2016_BVA_C7_20x,BVA.2016.9.C7,BVA_9_2016,525.31,75,69,4.04,45.1,710,15.1,4.9,0.022353705,834.8103079,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,-0.3,0.308566818,0.357437247,0.004471983,0.342782355,0.342201001,0.344497254,0.378085902,0.390941768,NA,NA,525.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911442714,2.92
134,BVA,2016,9/1/2016,245,C10,No,9,1,_20x,2016_BVA_C10_20x,BVA.2016.9.C10,BVA_9_2016,491.68,72,66,3.46,45.1,710,15.1,4.9,0.022353705,834.8103079,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,-0.3,0.290619887,0.368849797,0.004403332,0.313966994,0.307061715,0.308809463,0.350658726,NA,NA,NA,491.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911442714,2.92
135,BVA,2016,9/1/2016,245,C5,No,9,1,20x,2016_BVA_C5_20x,BVA.2016.9.C5,BVA_9_2016,521.52,80,73,5.09,45.1,710,15.1,4.9,0.022353705,834.8103079,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,-0.3,0.162205398,0.177029571,0.002221992,0.177237964,0.188623633,0.197700412,0.276895516,0.319757296,0.303283767,NA,521.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911442714,2.92
136,BVA,2016,9/1/2016,245,C6,No,9,1,20x,2016_BVA_C6_20x,BVA.2016.9.C6,BVA_9_2016,517.39,73,68,3.43,45.1,710,15.1,4.9,0.022353705,834.8103079,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,-0.3,0.255023296,0.350999597,0.003750343,0.315245274,0.316662903,0.317645295,0.355455858,0.371411582,NA,NA,517.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911442714,2.92
710,SFS,2008,9/9/2008,253,C1,No,9,9,20x,2008_SFS_C1_20x,SFS.2008.9.C1,SFS_9_2008,551.5,85,79,4.82,30.42143078,305.4090286,16.7637803,2.727994765,0.025096961,829.241537,0.01225,0.15955,802.25,2.724941174,1.727077622,1.014905106,NA,NA,-0.3,-0.4,0.341546129,0.457301739,0.004323369,0.363050483,0.399269829,0.412686059,0.457650477,0.433718797,NA,NA,551.5,13.96,14.9039,13.3912,14.305,15.17714286,16.045,16.8456,16.706,13.88571429,10.59958333,11.93188333,10.52105667,11.13217262,11.90492063,12.75747024,13.56931667,13.52083333,10.52119048,0.902153572,3
711,SFS,2008,9/9/2008,253,C11,No,9,9,_20x,2008_SFS_C11_20x,SFS.2008.9.C11,SFS_9_2008,530.58,90,84,5.24,30.42143078,305.4090286,16.7637803,2.727994765,0.025096961,829.241537,0.01225,0.15955,802.25,2.724941174,1.727077622,1.014905106,NA,NA,-0.3,-0.4,0.398934021,0.470936949,0.004749215,0.323864671,0.379472025,0.392463714,0.433241642,0.397941721,NA,NA,530.58,13.96,14.9039,13.3912,14.305,15.17714286,16.045,16.8456,16.706,13.88571429,10.59958333,11.93188333,10.52105667,11.13217262,11.90492063,12.75747024,13.56931667,13.52083333,10.52119048,0.902153572,3
712,SFS,2008,9/9/2008,253,C5,No,9,9,20x,2008_SFS_C5_20x,SFS.2008.9.C5,SFS_9_2008,498.85,88,82,4.03,30.42143078,305.4090286,16.7637803,2.727994765,0.025096961,829.241537,0.01225,0.15955,802.25,2.724941174,1.727077622,1.014905106,NA,NA,-0.3,-0.4,0.215898524,0.282750677,0.002632909,0.232809625,0.249238599,0.269091482,0.316588096,0.317092983,NA,NA,498.85,13.96,14.9039,13.3912,14.305,15.17714286,16.045,16.8456,16.706,13.88571429,10.59958333,11.93188333,10.52105667,11.13217262,11.90492063,12.75747024,13.56931667,13.52083333,10.52119048,0.902153572,3
713,SFS,2008,9/9/2008,253,C4,No,9,9,20x,2008_SFS_C4_20x,SFS.2008.9.C4,SFS_9_2008,511.41,85,79,3.58,30.42143078,305.4090286,16.7637803,2.727994765,0.025096961,829.241537,0.01225,0.15955,802.25,2.724941174,1.727077622,1.014905106,NA,NA,-0.3,-0.4,0.357095348,0.402739669,0.004520194,0.364864578,0.380622753,0.386725991,0.419659919,0.384931182,NA,NA,511.41,13.96,14.9039,13.3912,14.305,15.17714286,16.045,16.8456,16.706,13.88571429,10.59958333,11.93188333,10.52105667,11.13217262,11.90492063,12.75747024,13.56931667,13.52083333,10.52119048,0.902153572,3
714,SFS,2008,9/9/2008,253,C2,No,9,9,20x,2008_SFS_C2_20x,SFS.2008.9.C2,SFS_9_2008,480.31,84,77,5.24,30.42143078,305.4090286,16.7637803,2.727994765,0.025096961,829.241537,0.01225,0.15955,802.25,2.724941174,1.727077622,1.014905106,NA,NA,-0.3,-0.4,0.318561071,0.379607014,0.004137157,0.326418817,0.33887369,0.36293264,0.397809566,NA,NA,NA,480.31,13.96,14.9039,13.3912,14.305,15.17714286,16.045,16.8456,16.706,13.88571429,10.59958333,11.93188333,10.52105667,11.13217262,11.90492063,12.75747024,13.56931667,13.52083333,10.52119048,0.902153572,3
715,SFS,2008,9/9/2008,253,C3,No,9,9,20x,2008_SFS_C3_20x,SFS.2008.9.C3,SFS_9_2008,574.67,95,87,7.2,30.42143078,305.4090286,16.7637803,2.727994765,0.025096961,829.241537,0.01225,0.15955,802.25,2.724941174,1.727077622,1.014905106,NA,NA,-0.3,-0.4,0.390652719,0.428472051,0.004490261,0.385234099,0.386999346,0.405768281,0.455863864,0.444745419,0.37915072,NA,574.67,13.96,14.9039,13.3912,14.305,15.17714286,16.045,16.8456,16.706,13.88571429,10.59958333,11.93188333,10.52105667,11.13217262,11.90492063,12.75747024,13.56931667,13.52083333,10.52119048,0.902153572,3
440,LAK,2008,9/11/2008,255,C3,No,9,11,20x,2008_LAK_C3_20x,LAK.2008.9.C3,LAK_9_2008,487.09,67,63,3.18,13.10486218,277.3110418,3.314126686,0.012542455,0.014361871,948.8647197,0.030571642,0.07965,589.1111111,2.922564805,3.043803851,2.793756836,833.3333333,2.961891341,-0.3,-0.4,0.31520368,0.361127523,0.005003233,0.30077471,0.319442357,0.331118028,0.362588688,0.357683646,0.315251683,NA,487.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05
441,LAK,2008,9/11/2008,255,C4,No,9,11,20x,2008_LAK_C4_20x,LAK.2008.9.C4,LAK_9_2008,429.62,65,59,2.46,13.10486218,277.3110418,3.314126686,0.012542455,0.014361871,948.8647197,0.030571642,0.07965,589.1111111,2.922564805,3.043803851,2.793756836,833.3333333,2.961891341,-0.3,-0.4,0.233432893,0.243230106,0.00395649,0.213199258,0.220077032,0.239376758,0.287904574,0.290120138,NA,NA,429.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05
442,LAK,2008,9/11/2008,255,C5,No,9,11,20x,2008_LAK_C5_20x,LAK.2008.9.C5,LAK_9_2008,470.39,72,66,3.38,13.10486218,277.3110418,3.314126686,0.012542455,0.014361871,948.8647197,0.030571642,0.07965,589.1111111,2.922564805,3.043803851,2.793756836,833.3333333,2.961891341,-0.3,-0.4,0.430461888,0.439412626,0.00652215,0.397347351,0.406865543,0.411983387,0.398871155,NA,NA,NA,470.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05
443,LAK,2008,9/11/2008,255,C1,No,9,11,20x,2008_LAK_C1_20x,LAK.2008.9.C1,LAK_9_2008,480.07,77,71,4.03,13.10486218,277.3110418,3.314126686,0.012542455,0.014361871,948.8647197,0.030571642,0.07965,589.1111111,2.922564805,3.043803851,2.793756836,833.3333333,2.961891341,-0.3,-0.4,0.353767145,0.434173189,0.004982636,0.368413389,0.381020154,0.39510677,0.406524969,NA,NA,NA,480.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05
444,LAK,2008,9/11/2008,255,C2,No,9,11,20x,2008_LAK_C2_20x,LAK.2008.9.C2,LAK_9_2008,482.31,66,62,2.8,13.10486218,277.3110418,3.314126686,0.012542455,0.014361871,948.8647197,0.030571642,0.07965,589.1111111,2.922564805,3.043803851,2.793756836,833.3333333,2.961891341,-0.3,-0.4,0.324080398,0.366858189,0.005227103,0.376465543,0.378400238,0.377805992,0.371909363,0.357376467,NA,NA,482.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05
476,LAK,2013,9/13/2013,256,C5,No,9,13,20x,2013_LAK_C5_20x,LAK.2013.9.C5,LAK_9_2013,473.45,73,65,3.86,28.8,140.2333333,1.033333333,0.466666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,-0.3,0.246539738,0.33240483,0.003792919,0.28001896,0.289821093,0.310509221,0.331019016,0.346625011,NA,NA,473.45,14.3,13.8091,12.33808,13.96214286,14.40666667,14.71785714,14.7662,15.01853333,13.23714286,12.28208333,11.15794167,9.778206667,11.45395833,11.77563492,12.06446429,12.071225,12.2434,10.68154762,0.243640429,3.14
477,LAK,2013,9/13/2013,256,C3,No,9,13,20x,2013_LAK_C3_20x,LAK.2013.9.C3,LAK_9_2013,408.85,51,48,1.3,28.8,140.2333333,1.033333333,0.466666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,-0.3,0.186535758,0.25775374,0.003886162,0.209321703,0.225465715,0.236162593,0.248857342,0.254459951,0.234496179,NA,408.85,14.3,13.8091,12.33808,13.96214286,14.40666667,14.71785714,14.7662,15.01853333,13.23714286,12.28208333,11.15794167,9.778206667,11.45395833,11.77563492,12.06446429,12.071225,12.2434,10.68154762,0.243640429,3.14
478,LAK,2013,9/13/2013,256,C8,No,9,13,20x,2013_LAK_C8_20x,LAK.2013.9.C8,LAK_9_2013,505.08,78,72,3.67,28.8,140.2333333,1.033333333,0.466666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,-0.3,0.354980046,0.290244617,0.004930278,0.324909899,0.312008971,0.312116627,0.319814101,0.324619042,NA,NA,505.08,14.3,13.8091,12.33808,13.96214286,14.40666667,14.71785714,14.7662,15.01853333,13.23714286,12.28208333,11.15794167,9.778206667,11.45395833,11.77563492,12.06446429,12.071225,12.2434,10.68154762,0.243640429,3.14
479,LAK,2013,9/13/2013,256,C9,No,9,13,20x,2013_LAK_C9_20x,LAK.2013.9.C9,LAK_9_2013,444.57,68,64,3.45,28.8,140.2333333,1.033333333,0.466666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,-0.3,0.294864899,0.310302116,0.004607264,0.278468018,0.292693959,0.290450945,0.281841392,0.279733219,NA,NA,444.57,14.3,13.8091,12.33808,13.96214286,14.40666667,14.71785714,14.7662,15.01853333,13.23714286,12.28208333,11.15794167,9.778206667,11.45395833,11.77563492,12.06446429,12.071225,12.2434,10.68154762,0.243640429,3.14
480,LAK,2013,9/13/2013,256,C7,No,9,13,20x,2013_LAK_C7_20x,LAK.2013.9.C7,LAK_9_2013,582.19,78,73,5.51,28.8,140.2333333,1.033333333,0.466666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,-0.3,0.381557201,0.442738747,0.005226811,0.405704293,0.409816809,0.393464594,0.382043103,0.4032318,NA,NA,582.19,14.3,13.8091,12.33808,13.96214286,14.40666667,14.71785714,14.7662,15.01853333,13.23714286,12.28208333,11.15794167,9.778206667,11.45395833,11.77563492,12.06446429,12.071225,12.2434,10.68154762,0.243640429,3.14
481,LAK,2013,9/13/2013,256,C6,No,9,13,20x,2013_LAK_C6_20x,LAK.2013.9.C6,LAK_9_2013,453.31,66,62,2.25,28.8,140.2333333,1.033333333,0.466666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,-0.3,0.252495399,0.290039531,0.004072506,0.234108818,0.248223164,0.258015983,0.281280797,0.296968925,NA,NA,453.31,14.3,13.8091,12.33808,13.96214286,14.40666667,14.71785714,14.7662,15.01853333,13.23714286,12.28208333,11.15794167,9.778206667,11.45395833,11.77563492,12.06446429,12.071225,12.2434,10.68154762,0.243640429,3.14
482,LAK,2013,9/13/2013,256,C10,No,9,13,_20x,2013_LAK_C10_20x,LAK.2013.9.C10,LAK_9_2013,423.8,66,60,2.34,28.8,140.2333333,1.033333333,0.466666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,-0.3,0.198280599,0.292114783,0.003304677,0.23325281,0.253233336,0.259922756,0.276197277,0.277757718,NA,NA,423.8,14.3,13.8091,12.33808,13.96214286,14.40666667,14.71785714,14.7662,15.01853333,13.23714286,12.28208333,11.15794167,9.778206667,11.45395833,11.77563492,12.06446429,12.071225,12.2434,10.68154762,0.243640429,3.14
483,LAK,2013,9/13/2013,256,C2,No,9,13,20x,2013_LAK_C2_20x,LAK.2013.9.C2,LAK_9_2013,495.22,72,68,3.67,28.8,140.2333333,1.033333333,0.466666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,-0.3,0.260917034,0.382105371,0.003837015,0.287335259,0.326108204,0.3365713,0.360786321,0.371038145,NA,NA,495.22,14.3,13.8091,12.33808,13.96214286,14.40666667,14.71785714,14.7662,15.01853333,13.23714286,12.28208333,11.15794167,9.778206667,11.45395833,11.77563492,12.06446429,12.071225,12.2434,10.68154762,0.243640429,3.14
484,LAK,2013,9/13/2013,256,C4,No,9,13,20x,2013_LAK_C4_20x,LAK.2013.9.C4,LAK_9_2013,530.59,80,74,5.46,28.8,140.2333333,1.033333333,0.466666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,-0.3,0.367320614,0.349888964,0.004963792,0.372407275,0.382453713,0.39084376,0.418496731,0.415873186,NA,NA,530.59,14.3,13.8091,12.33808,13.96214286,14.40666667,14.71785714,14.7662,15.01853333,13.23714286,12.28208333,11.15794167,9.778206667,11.45395833,11.77563492,12.06446429,12.071225,12.2434,10.68154762,0.243640429,3.14
