stream,date,depth,depth_7day average
VAL,1/9/2005,0.99875,0.962738095
VAL,1/10/2005,1.055833333,0.949107143
VAL,1/11/2005,0.828333333,0.917440476
VAL,1/12/2005,1.04125,0.904940476
VAL,1/13/2005,1.209166667,0.929642857
VAL,1/14/2005,1.329166667,1.020833333
VAL,1/15/2005,1.489166667,1.135952381
VAL,1/16/2005,1.507083333,1.208571429
VAL,1/17/2005,1.557916667,1.280297619
VAL,1/18/2005,1.534583333,1.381190476
VAL,1/19/2005,1.5325,1.451369048
VAL,1/20/2005,1.32625,1.468095238
VAL,1/21/2005,1.305833333,1.464761905
VAL,1/22/2005,1.354166667,1.44547619
VAL,1/23/2005,1.358333333,1.42422619
VAL,1/24/2005,1.257083333,1.38125
VAL,1/25/2005,1.162083333,1.328035714
VAL,1/26/2005,1.019583333,1.254761905
VAL,1/27/2005,0.930416667,1.198214286
VAL,1/28/2005,0.96,1.148809524
VAL,1/29/2005,1.095833333,1.111904762
VAL,1/30/2005,1.2525,1.096785714
VAL,1/31/2005,1.3325,1.107559524
VAL,2/1/2005,1.4175,1.144047619
VAL,2/2/2005,1.495416667,1.21202381
VAL,2/3/2005,1.44625,1.285714286
VAL,2/4/2005,1.117083333,1.308154762
VAL,2/5/2005,0.947916667,1.28702381
VAL,2/6/2005,0.86875,1.232202381
VAL,2/7/2005,0.909583333,1.171785714
VAL,2/8/2005,1.150833333,1.133690476
VAL,2/9/2005,1.297083333,1.105357143
VAL,2/10/2005,1.344166667,1.09077381
VAL,2/11/2005,1.159583333,1.096845238
VAL,2/12/2005,0.868333333,1.08547619
VAL,2/13/2005,0.881666667,1.087321429
VAL,2/14/2005,0.937916667,1.091369048
VAL,2/15/2005,1.327916667,1.116666667
VAL,2/16/2005,1.401666667,1.131607143
VAL,2/17/2005,1.362083333,1.134166667
VAL,2/18/2005,1.084583333,1.123452381
VAL,2/19/2005,0.829583333,1.117916667
VAL,2/20/2005,0.919166667,1.12327381
VAL,2/21/2005,1.049583333,1.13922619
VAL,2/22/2005,1.109583333,1.108035714
VAL,2/23/2005,1.210833333,1.08077381
VAL,2/24/2005,1.196666667,1.057142857
VAL,2/25/2005,1.055416667,1.05297619
VAL,2/26/2005,1.0125,1.079107143
VAL,2/27/2005,1.082083333,1.102380952
VAL,2/28/2005,1.056666667,1.103392857
VAL,3/1/2005,1.0425,1.093809524
VAL,3/2/2005,0.98625,1.06172619
VAL,3/3/2005,1.035416667,1.038690476
VAL,3/4/2005,1.0975,1.044702381
VAL,3/5/2005,1.2375,1.076845238
VAL,3/6/2005,1.216666667,1.096071429
VAL,3/7/2005,1.193333333,1.115595238
VAL,3/8/2005,1.262916667,1.147083333
VAL,3/9/2005,1.28125,1.18922619
VAL,3/10/2005,1.3275,1.230952381
VAL,3/11/2005,1.27625,1.256488095
VAL,3/12/2005,1.065416667,1.231904762
VAL,3/13/2005,1.164166667,1.224404762
VAL,3/14/2005,1.08375,1.20875
VAL,3/15/2005,0.949583333,1.163988095
VAL,3/16/2005,0.84375,1.101488095
VAL,3/17/2005,0.755833333,1.019821429
VAL,3/18/2005,0.70625,0.938392857
VAL,3/19/2005,0.663333333,0.880952381
VAL,3/20/2005,0.762083333,0.823511905
VAL,3/21/2005,0.96375,0.806369048
VAL,3/22/2005,0.710416667,0.772202381
VAL,3/23/2005,0.535833333,0.728214286
VAL,3/24/2005,0.817916667,0.737083333
VAL,3/25/2005,0.992083333,0.777916667
VAL,3/26/2005,1.09375,0.839404762
VAL,3/27/2005,0.864583333,0.854047619
VAL,3/28/2005,0.835833333,0.83577381
VAL,3/29/2005,0.86125,0.857321429
VAL,3/30/2005,1.1825,0.949702381
VAL,3/31/2005,1.434583333,1.037797619
VAL,4/1/2005,1.266666667,1.07702381
VAL,4/2/2005,1.0575,1.071845238
VAL,4/3/2005,0.840416667,1.068392857
VAL,4/4/2005,0.94125,1.083452381
VAL,4/5/2005,1.364166667,1.155297619
VAL,4/6/2005,1.265416667,1.167142857
VAL,4/7/2005,0.989583333,1.103571429
VAL,4/8/2005,0.915833333,1.053452381
VAL,4/9/2005,0.940416667,1.03672619
VAL,4/10/2005,1.12,1.076666667
VAL,4/11/2005,1.068333333,1.094821429
VAL,4/12/2005,1.032083333,1.047380952
VAL,4/13/2005,1.03375,1.014285714
VAL,4/14/2005,1.250416667,1.051547619
VAL,4/15/2005,1.207083333,1.093154762
VAL,4/16/2005,1.221666667,1.133333333
VAL,4/17/2005,1.159166667,1.138928571
VAL,4/18/2005,1.07375,1.139702381
VAL,4/19/2005,0.926666667,1.124642857
VAL,4/20/2005,0.951666667,1.112916667
VAL,4/21/2005,1.290833333,1.118690476
VAL,4/22/2005,1.34125,1.137857143
VAL,4/23/2005,1.263333333,1.143809524
VAL,4/24/2005,1.100416667,1.135416667
VAL,4/25/2005,1.285416667,1.165654762
VAL,4/26/2005,1.525416667,1.251190476
VAL,4/27/2005,1.380833333,1.3125
VAL,4/28/2005,1.337916667,1.31922619
VAL,4/29/2005,1.45875,1.336011905
VAL,4/30/2005,1.463333333,1.364583333
VAL,5/1/2005,1.4525,1.414880952
VAL,5/2/2005,1.44,1.436964286
VAL,5/3/2005,1.442916667,1.425178571
VAL,5/4/2005,1.470416667,1.43797619
VAL,5/5/2005,1.350416667,1.439761905
VAL,5/6/2005,1.425833333,1.435059524
VAL,5/7/2005,1.490833333,1.438988095
VAL,5/8/2005,1.505833333,1.446607143
VAL,5/9/2005,1.4775,1.451964286
VAL,5/10/2005,1.54875,1.467083333
VAL,5/11/2005,1.520416667,1.47422619
VAL,5/12/2005,1.541666667,1.501547619
VAL,5/13/2005,1.64375,1.532678571
VAL,5/14/2005,1.632083333,1.552857143
VAL,5/15/2005,1.585,1.564166667
VAL,5/16/2005,1.582083333,1.579107143
VAL,5/17/2005,1.833333333,1.619761905
VAL,5/18/2005,1.789583333,1.658214286
VAL,5/19/2005,2.477083333,1.791845238
VAL,5/20/2005,2.422916667,1.903154762
VAL,5/21/2005,2.475,2.023571429
VAL,5/22/2005,2.2275,2.115357143
VAL,5/23/2005,2.197083333,2.203214286
VAL,5/24/2005,2.224583333,2.259107143
VAL,5/25/2005,2.269583333,2.327678571
VAL,5/26/2005,2.160833333,2.2825
VAL,5/27/2005,2.062083333,2.230952381
VAL,5/28/2005,1.9525,2.156309524
VAL,5/29/2005,1.965833333,2.118928571
VAL,5/30/2005,1.995,2.090059524
VAL,5/31/2005,1.959583333,2.052202381
VAL,6/1/2005,2.213333333,2.044166667
VAL,6/2/2005,2.040416667,2.026964286
VAL,6/3/2005,1.875416667,2.000297619
VAL,6/4/2005,1.749166667,1.97125
VAL,6/5/2005,1.600833333,1.919107143
VAL,6/6/2005,1.645416667,1.869166667
VAL,6/7/2005,1.5825,1.815297619
VAL,6/8/2005,1.64625,1.734285714
VAL,6/9/2005,1.6575,1.679583333
VAL,6/10/2005,1.530416667,1.630297619
VAL,6/11/2005,1.402916667,1.580833333
VAL,6/12/2005,1.538333333,1.571904762
VAL,6/13/2005,1.643333333,1.571607143
VAL,6/14/2005,1.454583333,1.553333333
VAL,6/15/2005,1.490416667,1.531071429
VAL,6/16/2005,1.444166667,1.500595238
VAL,6/17/2005,1.45625,1.49
VAL,6/18/2005,1.590416667,1.516785714
VAL,6/19/2005,1.657916667,1.533869048
VAL,6/20/2005,1.682916667,1.53952381
VAL,6/21/2005,1.68875,1.57297619
VAL,6/22/2005,1.71125,1.60452381
VAL,6/23/2005,1.714166667,1.643095238
VAL,6/24/2005,1.64875,1.670595238
VAL,6/25/2005,1.53375,1.6625
VAL,6/26/2005,1.557916667,1.648214286
VAL,6/27/2005,1.608333333,1.637559524
VAL,6/28/2005,1.745416667,1.645654762
VAL,6/29/2005,1.762916667,1.653035714
VAL,6/30/2005,1.678333333,1.647916667
VAL,7/1/2005,1.51625,1.628988095
VAL,7/2/2005,1.40875,1.611130952
VAL,7/3/2005,1.4725,1.598928571
VAL,7/4/2005,1.51,1.584880952
VAL,7/5/2005,1.43125,1.54
VAL,7/6/2005,1.323333333,1.477202381
VAL,7/7/2005,1.31125,1.424761905
VAL,7/8/2005,1.254166667,1.387321429
VAL,7/9/2005,1.22125,1.360535714
VAL,7/10/2005,1.345,1.342321429
VAL,7/11/2005,1.44875,1.333571429
VAL,7/12/2005,1.410833333,1.330654762
VAL,7/13/2005,1.321666667,1.330416667
VAL,7/14/2005,1.33875,1.334345238
VAL,7/15/2005,1.184375,1.324375
VAL,7/16/2005,1.043636364,1.299001623
VAL,7/30/2005,1.005333333,1.250477814
VAL,7/31/2005,0.985416667,1.184287338
VAL,8/1/2005,0.90625,1.112204004
VAL,8/2/2005,0.860833333,1.046370671
VAL,8/3/2005,0.957083333,0.991846861
VAL,8/4/2005,1.011666667,0.967174242
VAL,8/5/2005,0.998333333,0.960702381
VAL,8/6/2005,0.937916667,0.951071429
VAL,8/7/2005,0.851666667,0.931964286
VAL,8/8/2005,0.848333333,0.923690476
VAL,8/9/2005,0.852916667,0.922559524
VAL,8/10/2005,0.809166667,0.901428571
VAL,8/11/2005,0.82125,0.87422619
VAL,8/12/2005,0.716666667,0.833988095
VAL,8/13/2005,0.730833333,0.804404762
VAL,8/14/2005,0.744166667,0.789047619
VAL,8/15/2005,0.772916667,0.77827381
VAL,8/16/2005,0.76125,0.765178571
VAL,8/17/2005,0.6425,0.741369048
VAL,8/18/2005,0.595416667,0.709107143
VAL,8/19/2005,0.730833333,0.711130952
VAL,8/20/2005,0.845,0.727440476
VAL,8/21/2005,0.826666667,0.73922619
VAL,8/22/2005,0.7075,0.729880952
VAL,8/23/2005,0.555416667,0.70047619
VAL,8/24/2005,0.58875,0.692797619
VAL,8/25/2005,0.760416667,0.716369048
VAL,8/26/2005,0.82375,0.729642857
VAL,8/27/2005,0.764583333,0.718154762
VAL,8/28/2005,0.714166667,0.702083333
VAL,8/29/2005,0.514166667,0.674464286
VAL,8/30/2005,0.705,0.695833333
VAL,8/31/2005,0.78375,0.723690476
VAL,9/1/2005,0.72,0.717916667
VAL,9/2/2005,0.668333333,0.695714286
VAL,9/3/2005,0.653333333,0.679821429
VAL,9/4/2005,0.6525,0.671011905
VAL,9/5/2005,0.743333333,0.70375
VAL,9/6/2005,0.77375,0.713571429
VAL,9/7/2005,0.781666667,0.71327381
VAL,9/8/2005,0.635,0.701130952
VAL,9/9/2005,0.36,0.657083333
VAL,9/10/2005,0.506666667,0.636130952
VAL,9/11/2005,0.656666667,0.63672619
VAL,9/12/2005,0.699166667,0.630416667
VAL,9/13/2005,0.713333333,0.621785714
VAL,9/14/2005,0.759583333,0.618630952
VAL,9/15/2005,0.7275,0.631845238
VAL,9/16/2005,0.612083333,0.667857143
VAL,9/17/2005,0.705833333,0.696309524
VAL,9/18/2005,0.874583333,0.727440476
VAL,9/19/2005,0.944583333,0.7625
VAL,9/20/2005,0.87875,0.786130952
VAL,9/21/2005,0.77125,0.787797619
VAL,9/22/2005,0.697083333,0.783452381
VAL,9/23/2005,0.49625,0.766904762
VAL,9/24/2005,0.64875,0.75875
VAL,9/25/2005,0.885833333,0.760357143
VAL,9/26/2005,0.884583333,0.751785714
VAL,9/27/2005,0.814583333,0.742619048
VAL,9/28/2005,0.990833333,0.773988095
VAL,9/29/2005,0.855833333,0.796666667
VAL,9/30/2005,0.653333333,0.819107143
VAL,10/1/2005,0.43375,0.788392857
VAL,10/2/2005,0.567916667,0.74297619
VAL,10/3/2005,0.589166667,0.70077381
VAL,10/4/2005,0.7825,0.696190476
VAL,10/5/2005,0.941666667,0.689166667
VAL,10/6/2005,0.810416667,0.682678571
VAL,10/7/2005,0.56625,0.670238095
VAL,10/8/2005,0.532083333,0.684285714
VAL,10/9/2005,0.777083333,0.714166667
VAL,10/10/2005,0.842083333,0.750297619
VAL,10/11/2005,0.774583333,0.749166667
VAL,10/12/2005,0.875,0.739642857
VAL,10/13/2005,0.863333333,0.747202381
VAL,10/14/2005,0.781666667,0.77797619
VAL,10/15/2005,0.547083333,0.780119048
VAL,10/16/2005,0.805,0.784107143
VAL,10/17/2005,0.805416667,0.778869048
VAL,10/18/2005,0.67,0.763928571
VAL,10/19/2005,0.681666667,0.736309524
VAL,10/20/2005,0.82375,0.730654762
VAL,10/21/2005,0.898333333,0.747321429
VAL,10/22/2005,0.790416667,0.782083333
VAL,10/23/2005,0.765416667,0.776428571
VAL,10/24/2005,0.834166667,0.780535714
VAL,10/25/2005,0.72125,0.787857143
VAL,10/26/2005,0.632083333,0.78077381
VAL,10/27/2005,0.595833333,0.748214286
VAL,10/28/2005,0.679166667,0.716904762
VAL,10/29/2005,0.788333333,0.716607143
VAL,10/30/2005,0.995,0.749404762
VAL,10/31/2005,0.9875,0.771309524
VAL,11/1/2005,0.730416667,0.772619048
VAL,11/2/2005,0.649166667,0.775059524
VAL,11/3/2005,0.618333333,0.77827381
VAL,11/4/2005,0.607083333,0.76797619
VAL,11/5/2005,0.614166667,0.743095238
VAL,11/6/2005,0.5325,0.67702381
VAL,11/7/2005,0.636666667,0.626904762
VAL,11/8/2005,1.027083333,0.669285714
VAL,11/9/2005,1.115416667,0.735892857
VAL,11/10/2005,0.899166667,0.776011905
VAL,11/11/2005,0.72375,0.792678571
VAL,11/12/2005,0.840416667,0.825
VAL,11/13/2005,0.767083333,0.858511905
VAL,11/14/2005,0.809166667,0.883154762
VAL,11/15/2005,1.008333333,0.88047619
VAL,11/16/2005,1.0575,0.872202381
VAL,11/17/2005,1.129583333,0.905119048
VAL,11/18/2005,1.064583333,0.953809524
VAL,11/19/2005,1.092083333,0.989761905
VAL,11/20/2005,1.094583333,1.036547619
VAL,11/21/2005,1.090833333,1.076785714
VAL,11/22/2005,0.993333333,1.074642857
VAL,11/23/2005,0.874583333,1.048511905
VAL,11/24/2005,0.793333333,1.00047619
VAL,11/25/2005,0.54375,0.926071429
VAL,11/26/2005,0.545,0.847916667
VAL,11/27/2005,0.772916667,0.801964286
VAL,11/28/2005,0.76375,0.755238095
VAL,11/29/2005,0.500416667,0.684821429
VAL,11/30/2005,0.699583333,0.659821429
VAL,12/1/2005,0.425,0.607202381
VAL,12/2/2005,0.48375,0.598630952
VAL,12/3/2005,0.680833333,0.618035714
VAL,12/4/2005,1.0025,0.650833333
VAL,12/5/2005,0.97625,0.681190476
VAL,12/6/2005,1.03,0.756845238
VAL,12/7/2005,1.384583333,0.854702381
VAL,12/8/2005,1.5675,1.017916667
VAL,12/9/2005,1.67125,1.187559524
VAL,12/10/2005,1.709166667,1.334464286
VAL,12/11/2005,1.60125,1.42
VAL,12/12/2005,1.37875,1.4775
VAL,12/13/2005,1.28375,1.51375
VAL,12/14/2005,1.52375,1.533630952
VAL,12/15/2005,1.383333333,1.507321429
VAL,12/16/2005,1.145416667,1.432202381
VAL,12/17/2005,1.1775,1.35625
VAL,12/18/2005,1.372916667,1.323630952
VAL,12/19/2005,1.5,1.340952381
VAL,12/20/2005,1.544583333,1.378214286
VAL,12/21/2005,1.36125,1.355
VAL,12/22/2005,1.309166667,1.344404762
VAL,12/23/2005,1.623333333,1.412678571
VAL,12/24/2005,1.631666667,1.477559524
VAL,12/25/2005,1.24,1.458571429
VAL,12/26/2005,1.2,1.415714286
VAL,12/27/2005,1.310833333,1.382321429
VAL,12/28/2005,1.154583333,1.352797619
VAL,12/29/2005,1.355416667,1.359404762
VAL,12/30/2005,0.97,1.266071429
VAL,12/31/2005,0.787083333,1.145416667
VAL,1/1/2006,1.03,1.115416667
VAL,1/2/2006,0.928333333,1.076607143
VAL,1/3/2006,1.230833333,1.065178571
VAL,1/4/2006,1.619166667,1.131547619
VAL,1/5/2006,1.729583333,1.185
VAL,1/6/2006,1.442083333,1.252440476
VAL,1/7/2006,1.066666667,1.292380952
VAL,1/8/2006,1.283333333,1.328571429
VAL,1/9/2006,1.425,1.39952381
VAL,1/10/2006,1.126666667,1.384642857
VAL,1/11/2006,0.975833333,1.292738095
VAL,1/12/2006,1.245833333,1.223630952
VAL,1/13/2006,1.210416667,1.190535714
VAL,1/14/2006,0.857916667,1.160714286
VAL,1/15/2006,1.01125,1.121845238
VAL,1/16/2006,1.382916667,1.115833333
VAL,1/17/2006,1.3025,1.140952381
VAL,1/18/2006,1.06375,1.153511905
VAL,1/19/2006,1.236666667,1.152202381
VAL,1/20/2006,1.227083333,1.154583333
VAL,1/21/2006,1.345416667,1.22422619
VAL,1/22/2006,1.566666667,1.303571429
VAL,1/23/2006,1.630909091,1.338998918
VAL,1/24/2006,1.565416667,1.376558442
VAL,1/25/2006,1.260416667,1.40465368
VAL,1/26/2006,1.21375,1.40137987
VAL,1/27/2006,1.174583333,1.39387987
VAL,1/28/2006,1.157083333,1.366975108
VAL,1/29/2006,1.2875,1.327094156
VAL,1/30/2006,1.075833333,1.247797619
VAL,1/31/2006,1.11125,1.182916667
VAL,2/1/2006,0.955833333,1.139404762
VAL,2/2/2006,1.012083333,1.110595238
VAL,2/3/2006,1.171666667,1.110178571
VAL,2/4/2006,1.019166667,1.09047619
VAL,2/5/2006,1.31125,1.093869048
VAL,2/6/2006,1.48625,1.1525
VAL,2/7/2006,1.585,1.220178571
VAL,2/8/2006,1.562083333,1.306785714
VAL,2/9/2006,1.520833333,1.379464286
VAL,2/10/2006,1.636666667,1.445892857
VAL,2/11/2006,1.724166667,1.546607143
VAL,2/12/2006,1.670416667,1.597916667
VAL,2/13/2006,1.46,1.594166667
VAL,2/14/2006,1.019583333,1.513392857
VAL,2/15/2006,0.8875,1.41702381
VAL,2/16/2006,1.10375,1.357440476
VAL,2/17/2006,1.147916667,1.287619048
VAL,2/18/2006,1.152083333,1.205892857
VAL,2/19/2006,1.18125,1.136011905
VAL,2/20/2006,1.254166667,1.106607143
VAL,2/21/2006,1.182916667,1.129940476
VAL,2/22/2006,1.19875,1.174404762
VAL,2/23/2006,1.185,1.186011905
VAL,2/24/2006,1.130833333,1.183571429
VAL,2/25/2006,1.238333333,1.195892857
VAL,2/26/2006,1.0675,1.179642857
VAL,2/27/2006,0.885833333,1.12702381
VAL,2/28/2006,0.842916667,1.078452381
VAL,3/1/2006,1.162916667,1.073333333
VAL,3/2/2006,1.109166667,1.0625
VAL,3/3/2006,0.847083333,1.021964286
VAL,3/4/2006,1.0275,0.991845238
VAL,3/5/2006,1.20625,1.011666667
VAL,3/6/2006,0.99375,1.027083333
VAL,3/7/2006,1.007083333,1.050535714
VAL,3/8/2006,0.90375,1.013511905
VAL,3/9/2006,0.580416667,0.93797619
VAL,3/10/2006,0.4925,0.887321429
VAL,3/11/2006,0.645833333,0.832797619
VAL,3/12/2006,0.829166667,0.778928571
VAL,3/13/2006,0.999583333,0.779761905
VAL,3/14/2006,0.82125,0.753214286
VAL,3/15/2006,0.980416667,0.764166667
VAL,3/16/2006,1.01125,0.825714286
VAL,3/17/2006,0.889166667,0.882380952
VAL,3/18/2006,0.778333333,0.901309524
VAL,3/19/2006,0.75125,0.890178571
VAL,3/20/2006,0.730416667,0.85172619
VAL,3/21/2006,0.8225,0.851904762
VAL,3/22/2006,1.196666667,0.882797619
VAL,3/23/2006,1.27875,0.921011905
VAL,3/24/2006,1.059583333,0.945357143
VAL,3/25/2006,0.75625,0.942202381
VAL,3/26/2006,1.040833333,0.983571429
VAL,3/27/2006,1.021666667,1.025178571
VAL,3/28/2006,0.815,1.024107143
VAL,3/29/2006,0.712083333,0.954880952
VAL,3/30/2006,0.979583333,0.912142857
VAL,3/31/2006,0.907916667,0.89047619
VAL,4/1/2006,0.9475,0.917797619
VAL,4/2/2006,1.180833333,0.937797619
VAL,4/3/2006,1.104166667,0.949583333
VAL,4/4/2006,1.004166667,0.976607143
VAL,4/5/2006,0.81,0.990595238
VAL,4/6/2006,1.146666667,1.014464286
VAL,4/7/2006,1.34625,1.077083333
VAL,4/8/2006,1.353333333,1.135059524
VAL,4/9/2006,1.2725,1.148154762
VAL,4/10/2006,1.125,1.151130952
VAL,4/11/2006,1.339583333,1.199047619
VAL,4/12/2006,1.627083333,1.31577381
VAL,4/13/2006,1.88125,1.420714286
VAL,4/14/2006,1.73375,1.476071429
VAL,4/15/2006,1.8,1.539880952
VAL,4/16/2006,1.861666667,1.624047619
VAL,4/17/2006,1.919583333,1.737559524
VAL,4/18/2006,2.129166667,1.850357143
VAL,4/19/2006,2.037083333,1.908928571
VAL,4/20/2006,2.015416667,1.928095238
VAL,4/21/2006,2.045833333,1.972678571
VAL,4/22/2006,2.195,2.029107143
VAL,4/23/2006,2.421666667,2.109107143
VAL,4/24/2006,2.421666667,2.180833333
VAL,4/25/2006,2.449166667,2.226547619
VAL,4/26/2006,2.607083333,2.30797619
VAL,4/27/2006,2.798333333,2.419821429
VAL,4/28/2006,2.951666667,2.54922619
VAL,4/29/2006,2.94875,2.656904762
VAL,4/30/2006,3.064583333,2.74875
VAL,5/1/2006,2.984583333,2.829166667
VAL,5/2/2006,2.904166667,2.894166667
VAL,5/3/2006,2.741666667,2.913392857
VAL,5/4/2006,2.687083333,2.8975
VAL,5/5/2006,2.668333333,2.85702381
VAL,5/6/2006,2.644166667,2.813511905
VAL,5/7/2006,2.621666667,2.750238095
VAL,5/8/2006,2.585,2.693154762
VAL,5/9/2006,2.692916667,2.66297619
VAL,5/10/2006,2.766666667,2.666547619
VAL,5/11/2006,2.660416667,2.662738095
VAL,5/12/2006,2.727916667,2.67125
VAL,5/13/2006,2.93625,2.71297619
VAL,5/14/2006,3.133333333,2.786071429
VAL,5/15/2006,3.270833333,2.884047619
VAL,5/16/2006,3.414166667,2.987083333
VAL,5/17/2006,3.500416667,3.091904762
VAL,5/18/2006,3.554583333,3.219642857
VAL,5/19/2006,3.685416667,3.356428571
VAL,5/20/2006,3.884166667,3.491845238
VAL,5/21/2006,3.78375,3.584761905
VAL,5/22/2006,3.492916667,3.616488095
VAL,5/23/2006,3.686666667,3.655416667
VAL,5/24/2006,3.60375,3.670178571
VAL,5/25/2006,3.275833333,3.630357143
VAL,5/26/2006,3.044583333,3.538809524
VAL,5/27/2006,2.825,3.3875
VAL,5/28/2006,2.987083333,3.273690476
VAL,5/29/2006,3.030833333,3.207678571
VAL,5/30/2006,2.983333333,3.107202381
VAL,5/31/2006,2.889583333,3.005178571
VAL,6/1/2006,2.769583333,2.932857143
VAL,6/2/2006,2.830416667,2.902261905
VAL,6/3/2006,3.309166667,2.971428571
VAL,6/4/2006,3.2425,3.007916667
VAL,6/5/2006,3.342083333,3.052380952
VAL,6/6/2006,3.329583333,3.101845238
VAL,6/7/2006,3.293333333,3.15952381
VAL,6/8/2006,3.422916667,3.252857143
VAL,6/9/2006,3.423333333,3.337559524
VAL,6/10/2006,3.20125,3.322142857
VAL,6/11/2006,2.984166667,3.285238095
VAL,6/12/2006,2.912083333,3.223809524
VAL,6/13/2006,2.934166667,3.167321429
VAL,6/14/2006,3.075,3.136130952
VAL,6/15/2006,3.044166667,3.08202381
VAL,6/16/2006,2.948333333,3.014166667
VAL,6/17/2006,2.895,2.970416667
VAL,6/18/2006,2.835,2.949107143
VAL,6/19/2006,2.71625,2.921130952
VAL,6/20/2006,2.798333333,2.90172619
VAL,6/21/2006,2.814583333,2.86452381
VAL,6/22/2006,2.837916667,2.835059524
VAL,6/23/2006,2.836666667,2.819107143
VAL,6/24/2006,2.852083333,2.81297619
VAL,6/25/2006,2.827083333,2.811845238
VAL,6/26/2006,2.752916667,2.817083333
VAL,6/27/2006,2.6925,2.801964286
VAL,6/28/2006,2.712916667,2.787440476
VAL,6/29/2006,2.771666667,2.77797619
VAL,6/30/2006,2.738333333,2.763928571
VAL,7/1/2006,2.622083333,2.731071429
VAL,7/2/2006,2.563333333,2.693392857
VAL,7/3/2006,2.560416667,2.665892857
VAL,7/4/2006,2.527916667,2.642380952
VAL,7/5/2006,2.455416667,2.605595238
VAL,7/6/2006,2.4425,2.558571429
VAL,7/7/2006,2.521666667,2.527619048
VAL,7/8/2006,2.415,2.498035714
VAL,7/9/2006,2.209166667,2.447440476
VAL,7/10/2006,2.04375,2.373630952
VAL,7/11/2006,2.005833333,2.299047619
VAL,7/12/2006,2.023333333,2.237321429
VAL,7/13/2006,2.119166667,2.191130952
VAL,7/14/2006,2.091666667,2.129702381
VAL,7/15/2006,2.0525,2.077916667
VAL,7/16/2006,2.078333333,2.05922619
VAL,7/17/2006,2.033333333,2.057738095
VAL,7/18/2006,1.939166667,2.048214286
VAL,7/19/2006,1.94125,2.036488095
VAL,7/20/2006,2.00625,2.020357143
VAL,7/21/2006,2.0375,2.012619048
VAL,7/22/2006,1.940833333,1.996666667
VAL,7/23/2006,1.83875,1.962440476
VAL,7/24/2006,1.775416667,1.925595238
VAL,7/25/2006,1.757083333,1.899583333
VAL,7/26/2006,1.77125,1.875297619
VAL,7/27/2006,1.755416667,1.839464286
VAL,7/28/2006,1.65625,1.785
VAL,7/29/2006,1.58125,1.733630952
VAL,7/30/2006,1.545416667,1.69172619
VAL,7/31/2006,1.491666667,1.651190476
VAL,8/1/2006,1.5675,1.624107143
VAL,8/2/2006,1.675416667,1.610416667
VAL,8/3/2006,1.5925,1.587142857
VAL,8/4/2006,1.540588235,1.570619748
VAL,8/5/2006,1.558333333,1.567345938
VAL,8/6/2006,1.561666667,1.569667367
VAL,8/7/2006,1.535416667,1.575917367
VAL,8/8/2006,1.515416667,1.568476891
VAL,8/9/2006,1.56875,1.553238796
VAL,8/10/2006,1.500416667,1.540084034
VAL,8/11/2006,1.430833333,1.524404762
VAL,8/12/2006,1.390416667,1.500416667
VAL,8/13/2006,1.5,1.491607143
VAL,8/14/2006,1.482916667,1.484107143
VAL,8/15/2006,1.414166667,1.469642857
VAL,8/16/2006,1.37875,1.4425
VAL,8/17/2006,1.517916667,1.445
VAL,8/18/2006,1.622916667,1.472440476
VAL,8/19/2006,1.52875,1.492202381
VAL,8/20/2006,1.514583333,1.494285714
VAL,8/21/2006,1.534583333,1.501666667
VAL,8/22/2006,1.50375,1.514464286
VAL,8/23/2006,1.424583333,1.521011905
VAL,8/24/2006,1.36375,1.498988095
VAL,8/25/2006,1.31875,1.455535714
VAL,8/26/2006,1.465416667,1.446488095
VAL,8/27/2006,1.544583333,1.45077381
VAL,8/28/2006,1.487083333,1.443988095
VAL,8/29/2006,1.267083333,1.410178571
VAL,8/30/2006,1.268333333,1.387857143
VAL,8/31/2006,1.477916667,1.404166667
VAL,9/1/2006,1.557916667,1.438333333
VAL,9/2/2006,1.507916667,1.444404762
VAL,9/3/2006,1.450416667,1.430952381
VAL,9/4/2006,1.501666667,1.433035714
VAL,9/5/2006,1.610833333,1.482142857
VAL,9/6/2006,1.56125,1.523988095
